source_rel	size_bytes	sha256	action
ModelsSV\players\battlebow\standard\weapon_primary\primary_13\dirk.smc	547	35fc22fbba9f6e7608c0e82125af70c22cc13ced9919a43dd0b5551e2b6cd84c	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_13\dirk_case.ba	2359	be24f182d7cb9d662b4e66d33beae117cd6303589d79acc30c6ae3d4a70c96a0	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_13\dirk_case.bm	10712	3b43fe0e2ede15916bb652ed697ec5d7f34bdb280341d551cfa47b79a6c50ac6	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_13\dirk_case.bmc	608	120beed8ee67116b4539dbf536604150c1c3818f2ac950ee209a12aaafbe1999	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_13\dirk_case.bs	1731	4352420ec090d0fc9bc35bd2f7c1281da19134d7f7411ed409342e076a192b48	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_13\dirk_case.shp	371	1eefed2eb12070b3cf649141f3edbeec9cf33f3b8591ad2c36640c1322bb51fd	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_13\dirk_case.smc	515	3e0780259953181867772417b38909d61e9a90d0b2d242c0a14000aab1466788	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\battlebow_dirk.tex	98400	aa2a80afe917b408284e4f50d8653f69f6b0680179a0d7c61e8d3adc7858a300	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk.ba	356	5df540b6ed4623a421e339b2d95ca0bc754481cb39afe7e7a78fd2e802197f28	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk.bm	7573	f4504d3d12d7a45117688225ff5a2938b8e3b28a5275dec63aea560f6b0b974a	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk.bmc	620	1c618b78fd86f20611d715f6cef9acfe33d557c181de1f3679ce570db0a65364	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk.bs	251	5b7d522db539e6c3389cfd1b2c4ae63f882ed253de2a02f82dedeb541bcaf477	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk.smc	547	cef3111bbdd3b8ef2468845977ba1dfc5f3a462d94c91aa733e94b7eda9ed9a3	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk_case.ba	2359	90aa1365848dd34839c94374bcc39bdc1ad4eea5d40c591bd0d7c4a6e3673014	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk_case.bm	9080	4d7f0a9299c53a1a64eb1f7dbd50bb22ac229dc43c8771aa6c925ce3dbdf9df0	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk_case.bmc	608	2963dccd8699c59304807af714d3ba808290d683001a226d9429590faa90303c	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk_case.bs	1731	4352420ec090d0fc9bc35bd2f7c1281da19134d7f7411ed409342e076a192b48	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_14\dirk_case.smc	515	5ca1e29b1a2ef7ebc93fe61b71343fdcc9e467f4b2184458c3228d1f59a64209	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\battlebow_dirk.tex	98400	9d1a569c556699e8b2c1946a2203f49a9e1536583971714e65cefd1eae32af4e	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk.ba	356	0bfe768e2051a2ddfb856f5f084e2b86bdeda129a874d0601951296bd6100348	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk.bm	7637	f98c0404813439510a4330876e5059116222da42afd30e62d306c6d2e258ae20	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk.bs	251	5b7d522db539e6c3389cfd1b2c4ae63f882ed253de2a02f82dedeb541bcaf477	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk.shp	379	43e930198047db50982a3396ad6bf5b4abc656111a1390e342b8eb885009511a	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk.smc	548	b5bd58b125473438d83680d887a2bbd7966ad12544be7c71e1707f85090e4ab6	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk_case.ba	2359	aede85c108c9eeb591fa80d42f00ef2c6c28e10d471ffc4f259fc621f55af914	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk_case.bm	15963	72c3a7216d87d1b879f5161821ac7a8550181b2043e7be6ee069d4feae2a0f39	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk_case.bs	1731	01c632333a6703e245201230aeea6df03cf61df02e9b90e0779e9580286e3dd7	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk_case.shp	379	43e930198047db50982a3396ad6bf5b4abc656111a1390e342b8eb885009511a	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_15\dirk_case.smc	520	73e132ca15ac0364358abb75bae02014bff2948f91df37676dd21dfd274d2272	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\battlebow_dirk.tex	49248	c227fbf720c661a9665c49adbb47efae09c0d980c4aeb200da76847394d28a1e	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk.ba	356	ac8f3b43e1b3eb1157af531207e7793c89c1d9265a9907ebb4d8a2b81dbc6298	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk.bm	3188	61f7c3c73583952fdc9637a39dfd52384ef467ab33abff2df16ddc9444511111	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk.bs	251	5b7d522db539e6c3389cfd1b2c4ae63f882ed253de2a02f82dedeb541bcaf477	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk.shp	376	d093e1a3593bfc6df4f8b485bdee4b065aac5771be9fa5cad8fcf543e9ea7905	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk.smc	550	8829aff995cedced7c83b7cfed1e3ea75f3d46f1e64d07bc12cbb5f37cb9345d	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk_case.ba	2359	c4f1edec2ea63d4afe32a8905af32da615c2101faaad0a2dd9bc1182da44a5a2	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk_case.bm	17779	77f3f671282010f89193fd0a3223b29dd4ef2e82acab9350013ca02769c2c8db	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk_case.bs	1731	4352420ec090d0fc9bc35bd2f7c1281da19134d7f7411ed409342e076a192b48	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk_case.shp	377	5dcdf7ff774b6d2f6d6d660bfaad1e42c63f17205895536d1f2dddca0168799b	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_16\dirk_case.smc	516	d54a507012bb2f44da01d4b35903a00444fc19ba2815923f44d14d2e1fc24b94	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_17\battlebow_dirk_mateo.tex	49248	50560530aacdc7959003b18bc6b28a89e094619e3ab95c43b54c1c77b2f7c139	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_17\dirk.smc	553	e471b7d4a828c328717676cb012c724d7617318bfabaeb2b37a2eba920cd0096	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_17\dirk_case.smc	521	a2127b82de6f86b2d66449d4c87939d8d3a371601ae03a3070a8efed624b90ff	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_18\battlebow_dirk_aqua.tex	49248	5ac9208cc03a11463edd257c55c229827e3df499f6e1764189c00bc3c37f9f25	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_18\dirk.smc	552	3875763e38b21a23e89ec1c19c1d796878930cd4abb34a78cc0485ae35805474	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_18\dirk_case.smc	517	acf98eba6f4b188574de26f1584ba442bc527d8de314b7b3c1a24b271a8bdc03	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_19\battlebow_dirk_wind.tex	49248	0d9eb523205caad5d1a84768925b237d7a8d1074298eef388c641f7a223f6179	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_19\dirk.smc	555	57f44e438ee95c4ebdd2221690dfcf2990ab4fd01d2391c4851ff89abdc7ee07	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_19\dirk_case.smc	521	db0b6ba85e4934220637aadfeec8b1bad00fec80ef0e955bf2a6811a0b7c17eb	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_20\battlebow_dirk_curse.tex	49248	97bb9d2ef59e55b0b81a351b577acac4dcc83c51163d26e4a7440011c2fc059e	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_20\dirk.smc	556	c508e5a40d79b046ea513bf2220cb485af5a1ff335da242764c2684e34b93906	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_20\dirk_case.smc	522	40362c126cb327bc300f7f9346a8010a2bbd0e92143aa28d5009cdc2d5303c8b	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk.ba	413	27ffb95bec04a8409cf789f3e1e0e99f9fa4163a7d2545482ee8ed9338d9e7ac	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk.bm	31836	4c72238b71b3fafb60354db081e4495880b4e4b66bc2e4a801296c530af5c368	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk.bs	308	48fd4e17a24c0c827da50111b830d74f0942ec98cff592340583f3c5a1444521	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk.shp	359	01c0c2364c08ff4c31a78fb426c813b489f5b417d07b888754a2189dda349c75	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk.SMC	530	af1cd2f78bf177c100b588b0ff771f9f160443b60a0a5f097be44c16675c2887	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk.tex	98400	859f6cc8b32aa954b02221fc395583213d16f369b75d8ffe87b02987e5cbf6d2	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk_Case.ba	2416	76dc75e312729b857bba586635e4b5ca46ce0deb93d106570b96c41406022b25	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk_Case.bm	5407	85306f3a51c42d8d59f469844a0ac7d2d68faabdb5ecbb2853dbb72f14225976	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk_Case.bs	1788	68555dc77997facba51c4b0af9335f412a4c6da437ccb92bbb0d91ae459a880c	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk_Case.shp	359	01c0c2364c08ff4c31a78fb426c813b489f5b417d07b888754a2189dda349c75	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_22\Dirk_Case.SMC	498	62489a0df68c562e928a8ef9a240f6923b6fdcc4d96df248360e2da096725aca	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk.ba	413	7a76606c37c113de2499ded298fa7be3a7c22c5f6882f58d4df2d377456be62a	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk.bm	8112	de998bf4b57caf1141d42d3dc3f398eb399230e8096ba72264d12ddac08bce4c	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk.bs	308	4521226fd14547e1707a9909539758dc4abc280d822efe98e17dc66a8ac5bef8	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk.shp	359	01c0c2364c08ff4c31a78fb426c813b489f5b417d07b888754a2189dda349c75	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk.smc	530	494d9f92388f70efd8b0575fce873de6df21cb7e2f9080b21e5c6c86a1e92a68	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk.tex	196704	1c56a26e2937ebdfec6bc8d03687fd903a5b586c5ab4115c5a6121f7da0ba34b	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk_case.ba	2416	8cf480b5dd32a8475cbacd23bf9b6480f966006709064a8c75a26ef0f200f70e	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk_case.bm	10084	04721d32d66e9c5ac8a8e6a8c7e06e1b0bd87bb7e848df67090b74eef302faf8	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk_case.bs	1788	10b528e3be845f07fbe17bd79c8487859ad13f22e6ce1227798b08e34c717708	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk_case.shp	359	01c0c2364c08ff4c31a78fb426c813b489f5b417d07b888754a2189dda349c75	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_23\dirk_case.smc	498	60743b7bbe8fb9112a16fe729c98f06eeaf3d5377ae3baa0fa2498189ef6911e	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_24\battlebow_dirk.tex	98400	d2208aab80c9aeb0517aa25a960406c00df3d41c82f2f3be3bd321683e33f0d9	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_24\dirk.smc	548	47e9b5782242b7571ca9ece4ce04468cdae7ffaf427d9aade6145ade43065d19	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_24\dirk_case.smc	520	5f9ddacaaf618876e5ca61169816668a9337824dc732f3c916b71106f550c5cc	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_25\battlebow_dirk.tex	49248	f173faf587c138ee496b74975eb3cf33b0c1fc4f2b613b4613ec6bd8aa8fe3fc	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_25\dirk.smc	550	22b4f5f40a8dd154c0f6477a2b43d6986b334f414cca715747f8037754d00e48	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_25\dirk_case.smc	516	903368271a322c3182f55960f574d40234defc7fee5c13cc69fb42c66bfa14c3	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\battlebow_dirk.tex	65632	22d47678c1b3c14557df2b2f0af768a0535ca7c6aefeb22bca9431fe9b0a23e6	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk.ba	356	5df540b6ed4623a421e339b2d95ca0bc754481cb39afe7e7a78fd2e802197f28	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk.bm	7503	91493688fa163e9512877c154a7e0966db4f5766a09f4e10621e33d0217ca7e3	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk.bmc	620	d8f96fc07ff1533ab392048cd414183cf1f0895175d3a021c6ded2662131fe2a	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk.bs	251	5b7d522db539e6c3389cfd1b2c4ae63f882ed253de2a02f82dedeb541bcaf477	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk.shp	371	1eefed2eb12070b3cf649141f3edbeec9cf33f3b8591ad2c36640c1322bb51fd	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk.smc	547	5d42e14ba81b5e1c07365330e28d38828517a35c89d300c46298ae06501077f1	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk_case.ba	2359	be24f182d7cb9d662b4e66d33beae117cd6303589d79acc30c6ae3d4a70c96a0	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk_case.bm	10712	3b43fe0e2ede15916bb652ed697ec5d7f34bdb280341d551cfa47b79a6c50ac6	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk_case.bmc	608	120beed8ee67116b4539dbf536604150c1c3818f2ac950ee209a12aaafbe1999	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk_case.bs	1731	4352420ec090d0fc9bc35bd2f7c1281da19134d7f7411ed409342e076a192b48	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk_case.shp	371	1eefed2eb12070b3cf649141f3edbeec9cf33f3b8591ad2c36640c1322bb51fd	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_26\dirk_case.smc	515	901a3357ba1fb423398caa7ef6c77b8c752daaaa5e9464bbc6fd4caecbbb564e	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk.ba	413	cbe8222e5af42baf1af1636d61b45eba7edb6fdbea757da122ba7246d0efaf45	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk.bm	5620	b4f8e469dc4f79a49954fca651e1976963089d3861577b9e292c486091076798	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk.bs	308	01d3b44b2a612f60fc10e3f4e7d7d1cee63dde60f9aa4e8bbc4c1fbbadb5713f	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk.shp	363	96a4c20e677fc13fcabebb63a97b7ba4275b464ca9706cf054dfed87b0903d1d	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk.smc	530	7483a12132bfd723c01d47e669dbd2990cf59a7078a6d8ddbe3e6b7de11b342e	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk.tex	65632	aa18e86ed8077987476fb3d73c094064312baf8b7770bf9c54006d33f850afdc	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk_case.ba	2416	417329d201c2691ca89a858eb685ced62828de19287a23f3fad1f3cea6a1b29d	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk_case.bm	2167	a9583e8f87461908b8187b28338e13f4bb9c9924e49255419b28a4aa565fcb3f	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk_case.bs	1788	1559a4d61600de7eac71289a59a90b27b011495e513c5ad4ff08334b0e35d59f	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk_case.shp	363	96a4c20e677fc13fcabebb63a97b7ba4275b464ca9706cf054dfed87b0903d1d	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_27\dirk_case.smc	498	57ce8d70e389bd2774ec51fb946896bfa3450f32c399177e3b48f86902f8b07f	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_28\battlebow_dirk.tex	98400	d91923f79758f4d49314a78c6156165a150f2adbdefa377c147df1f83711fdf2	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_28\dirk.smc	547	21f548cf181c338f0ba89bfaaeba1d4317f8f9fbbc7238dc942a27c17ef61f5e	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_28\dirk_case.smc	515	4d70c7f7c30182e728b629068b595c45b79c672c0e1ec8cc9cd0c50cd001d9a6	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_29\battlebow_dirk.tex	65632	dbb467dd45238db930ef5dfb15473b2954d674a8820678d580f26390c54ee061	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_29\dirk.smc	547	c9d0057668332537c510c8f4cee6f59af825ce4e4a283389ed30135b830f69d5	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_primary\primary_29\dirk_case.smc	515	96515cce61f9a4f5bdb976d12129501ef0677111a8c1f2ad5333a49b1b4e0269	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow.ba	725	a4de81e9985d7a062b9b0eb3ff92d0f5169671c8eaa04442cc353169dcb14c2e	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow.bm	2794	7627b0a79482e7237da2ea61cb40743a4b5451c168e987c0a9bab1ef293d2fc3	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow.bmc	643	3dc923380d9b2bb25cb2c7ad7dd0f092fb7bc87bbb6ff3f7326ec3e588ac4b63	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow.bs	560	acac802338fca7815c8c4af3c9475c211983d333358848dbd60906bdedf638db	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow.smc	563	cc16de06ab30b6251c42be9670dbaaf43768c37bba73f6f4da7e424ad86a69fb	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow_case.ba	431	60eb919bc1f0b067332234037bd395fb3853c238b5ff12b026f6d9d0b2f3e2ff	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow_case.bm	4539	3c406d3a3635fb55ce9c21f05666989b41198f482abcf27067d21c9ce997a3ee	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow_case.bmc	631	5a6f176f4afa59b5b03eeee519b940351d2364a2d337631fa3bf2d4585f5b9d8	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow_case.bs	320	11c2184c4d823818136c06f6152758e80ded60ad704445327acb667e28b2d9eb	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\arrow_case.smc	533	dd45c2a1da24dde06d943c96766709cc84436e4a84aecd3b6fa1228bf43296e7	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\battlebow_bow.tex	49248	aeb11bcbda68e3bc1e07ca3bf4f0fac112d48dd606a7e41eaad6f0b5b2e36161	unknown_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\bow.ba	9435	3b42d8ae505b2898993a6cbd64534f1c24e2f7ecf57bd92deee41997cad5edf9	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\bow.bm	6495	75f3fa964a251980c9f19d0068a7b82f752c47a1e8d0ee86c4959116ec734d88	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\bow.bmc	633	773c8304ca31ba335097a8c2fbee10fda3e39fa78f65b1334a96c38703a95c52	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\bow.bs	1905	10e398639486d62d6f0ae7c3f49df4ea32a12da7cfd3fb6b225d22f9a626583f	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\bow.smc	559	884c7d48943ef0e7052edf763e14abc21bf5076c324285e282354c57eaabcd84	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\pr_arrow.bmc	646	a05c378eb19cbbedb971952b1646b934478774179e6bc8a72a9a939a57683681	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_00\pr_arrow.smc	590	c72f2cd7f9695c19fc7410fe4e137a1bf625f742b588203f6e014fe2b4066c83	asset_meta_only
ModelsSV\players\battlebow\standard\weapon_secondary\secondary_01\arrow.bmc	643	f9f4664c9cfff1c90cf9e1d0153658bffac0a8865dc5fa63ee0ec5176914ce88	asset_meta_only
